customer_id,frequency,monetary,recency,churned
17423,3,1118.95,46,0
17425,2,759.17,19,0
17426,13,8077.77,8,0
17427,1,100.8,72,0
17428,45,31819.760000000002,1,0
17429,5,1357.46,128,1
17430,4,735.17,33,0
17431,1,403.3,313,1
17432,9,1751.39,18,0
17433,2,569.96,88,0
17434,7,2373.82,2,0
17435,1,331.35,411,1
17436,5,534.06,2,0
17437,1,373.17,530,1
17438,5,1422.77,254,1
17439,1,325.74,656,1
17440,4,323.58,157,1
17441,1,293.35,732,1
17442,15,4620.3,37,0
17443,1,534.24,220,1
17444,3,2940.04,148,1
17446,2,120.9,177,1
17447,2,541.53,40,0
17448,46,14556.97,497,1
17449,13,4951.15,2,0
17450,51,246973.09,8,0
17451,7,1721.4,1,0
17453,2,486.71999999999997,18,0
17454,10,1547.94,192,1
17455,1,131.7,204,1
17456,2,1225.42,365,1
17457,14,5984.8099999999995,127,1
17458,2,529.58,15,0
17459,2,657.3,43,0
17460,16,2228.27,94,1
17461,3,757.46,23,0
17462,2,675.69,60,0
17463,7,2557.91,16,0
17464,3,1000.94,158,1
17465,7,2542.79,426,1
17466,2,763.28,10,0
17467,1,102.6,395,1
17468,3,194.8,10,0
17469,17,5051.25,16,0
17470,11,2804.87,45,0
17471,1,321.65000000000003,475,1
17472,4,935.1,191,1
17473,2,607.0,409,1
17474,1,1047.0,600,1
17475,1,194.37,79,0
17476,2,489.86,396,1
17477,2,1144.3,613,1
17478,2,1272.8,408,1
17479,1,389.26000000000005,633,1
17480,2,902.03,78,0
17481,4,1255.59,4,0
17482,2,778.19,487,1
17483,4,591.73,65,0
17484,2,209.57,576,1
17486,1,396.87,261,1
17487,1,160.55,728,1
17488,1,336.5,641,1
17489,2,376.64,59,0
17490,9,2750.5,1,0
17491,17,5981.07,1,0
17492,3,1122.42,248,1
17493,1,100.91000000000001,385,1
17494,1,54.699999999999996,502,1
17495,3,806.72,8,0
17496,4,1412.89,359,1
17497,2,287.25,390,1
17498,1,272.22,76,0
17499,2,1341.39,290,1
17500,3,1138.0,17,0
17501,2,288.6,221,1
17502,4,689.1,9,0
17503,2,558.96,3,0
17504,18,9565.12,206,1
17505,5,2435.48,162,1
17506,1,302.2,76,0
17507,2,605.58,262,1
17508,8,4579.23,281,1
17509,8,6115.14,58,0
17510,2,514.56,25,0
17511,60,175603.55,3,0
17512,18,5467.820000000001,29,0
17513,3,1158.8,72,0
17514,2,542.83,128,1
17515,9,1617.46,31,0
17516,6,957.55,15,0
17517,1,153.94,309,1
17518,2,329.42,426,1
17519,15,5109.47,17,0
17520,1,546.81,54,0
17521,5,1278.06,30,0
17522,5,1070.71,2,0
17523,4,652.74,11,0
17524,3,539.14,361,1
17525,3,1161.9,360,1
17526,12,4166.04,5,0
17527,4,939.37,54,0
17528,8,3628.5,1,0
17529,2,1240.25,610,1
17530,12,3141.51,1,0
17531,3,1266.82,190,1
17532,1,65.34,386,1
17533,1,34.8,435,1
17534,5,1668.83,54,0
17535,1,164.4,280,1
17536,3,364.83,177,1
17537,2,897.62,30,0
17538,1,98.42,26,0
17539,4,1226.57,618,1
17540,6,1590.6000000000001,25,0
17541,1,124.46,510,1
17542,3,341.7,270,1
17543,1,120.05,550,1
17544,3,960.69,390,1
17545,6,1448.54,43,0
17547,2,727.85,376,1
17548,4,731.26,234,1
17549,2,148.86,24,0
17550,9,2547.64,197,1
17551,1,306.84,359,1
17552,12,3085.29,60,0
17553,4,3757.6,130,1
17554,5,1952.45,1,0
17555,5,1057.74,20,0
17556,2,300.67,206,1
17557,4,575.46,14,0
17558,1,259.17,393,1
17559,1,167.62,513,1
17560,8,1895.8,95,1
17561,4,722.34,19,0
17562,7,1122.38,14,0
17563,2,392.38,578,1
17564,3,454.01,24,0
17565,1,131.83,587,1
17566,2,901.21,8,0
17567,9,5356.03,7,0
17568,1,382.79,633,1
17569,1,344.14,332,1
17570,1,100.0,382,1
17571,5,1703.75,50,0
17572,10,723.01,71,0
17573,3,380.6,29,0
17574,1,185.65,243,1
17575,1,171.7,667,1
17576,41,9056.81,8,0
17577,2,348.75,645,1
17578,7,1047.33,218,1
17579,4,753.28,5,0
17580,5,545.27,253,1
17581,43,18757.75,1,0
17582,5,1450.7,236,1
17583,1,135.95,560,1
17584,6,5309.42,7,0
17585,7,2093.3,109,1
17586,1,167.4,619,1
17587,1,181.66,628,1
17588,7,2939.55,100,1
17589,18,14049.87,60,0
17590,3,1479.22,2,0
17591,8,2776.67,73,0
17592,1,148.3,739,1
17593,11,8095.8,4,0
17594,4,2497.88,85,0
17595,2,388.79,12,0
17596,13,4920.67,23,0
17597,5,3484.09,214,1
17598,1,409.98,381,1
17599,1,52.05,478,1
17600,1,161.67000000000002,18,0
17601,2,421.48,239,1
17602,14,7451.13,2,0
17603,4,1793.48,78,0
17604,6,945.9300000000001,217,1
17605,1,160.75,590,1
17606,1,87.30000000000001,737,1
17607,1,333.81,376,1
17608,4,498.53,33,0
17609,11,1894.34,41,0
17610,5,1529.49,540,1
17611,28,8371.98,7,0
17612,18,5394.86,53,0
17613,14,4559.150000000001,23,0
17614,1,390.07,57,0
17615,6,733.2,130,1
17616,4,1060.8,174,1
17617,1,395.33,559,1
17618,11,4073.2400000000002,6,0
17619,1,218.52,312,1
17620,1,81.44,60,0
17621,6,3175.12,21,0
17622,2,1130.21,598,1
17623,7,2383.67,33,0
17624,4,1568.63,15,0
17625,8,6067.8,18,0
17626,1,254.0,603,1
17627,1,296.36,479,1
17628,1,75.75,81,0
17629,10,2455.52,6,0
17630,2,503.59999999999997,170,1
17631,7,998.49,2,0
17633,7,2057.39,31,0
17634,9,2361.9700000000003,36,0
17635,3,1265.58,424,1
17636,1,285.56,19,0
17637,2,547.0600000000001,31,0
17638,2,842.4,647,1
17639,6,615.17,276,1
17640,6,3168.94,87,0
17642,5,1824.49,120,1
17643,2,541.25,373,1
17644,20,6028.6,1,0
17646,12,4149.79,219,1
17647,3,331.65999999999997,65,0
17648,5,2216.37,61,0
17649,3,1578.89,138,1
17650,1,166.08,21,0
17651,16,5703.52,12,0
17652,12,4867.72,25,0
17653,4,1207.56,37,0
17654,1,117.55,277,1
17655,9,3652.48,11,0
17656,5,1674.69,73,0
17657,1,126.0,430,1
17658,2,595.42,26,0
17659,14,3834.79,17,0
17660,2,359.47,141,1
17662,2,412.92,662,1
17663,17,5175.83,26,0
17664,4,1166.23,19,0
17665,1,563.1,493,1
17666,5,2047.8,4,0
17667,9,3950.7,66,0
17668,2,347.75,1,0
17669,10,6142.35,43,0
17670,1,205.7,228,1
17671,5,2403.34,16,0
17672,7,5778.63,50,0
17673,13,4233.58,2,0
17674,2,851.7,74,0
17675,70,38259.6,1,0
17676,10,2765.84,4,0
17677,54,36692.91,2,0
17678,2,599.76,264,1
17679,7,3577.61,53,0
17680,3,497.45,24,0
17681,5,731.2,597,1
17682,11,4456.78,10,0
17683,3,819.01,386,1
17684,1,239.41,44,0
17685,12,5943.17,17,0
17686,9,8296.81,7,0
17687,1,432.68,421,1
17688,1,304.2,394,1
17689,2,317.08,388,1
17690,20,7448.1,30,0
17691,4,780.0500000000001,358,1
17692,12,2975.8,127,1
17693,1,200.47,137,1
17694,3,1695.97,142,1
17695,5,1746.04,132,1
17696,27,7679.59,38,0
17697,1,338.95,236,1
17698,1,154.95,261,1
17699,2,442.0,477,1
17700,14,6679.97,17,0
17701,1,417.95,253,1
17702,6,3144.04,30,0
17703,4,1094.84,35,0
17704,2,885.19,169,1
17705,11,2083.9,3,0
17706,31,20749.98,4,0
17707,8,609.3000000000001,185,1
17708,4,887.9300000000001,188,1
17709,5,671.01,170,1
17710,1,293.5,424,1
17711,2,385.1,11,0
17712,1,522.91,45,0
17713,4,1198.09,382,1
17714,5,1410.18,321,1
17715,2,489.59999999999997,201,1
17716,24,15956.97,23,0
17717,1,376.92,421,1
17718,2,439.18,232,1
17719,15,5396.04,38,0
17720,10,2768.91,26,0
17721,1,307.21000000000004,659,1
17722,5,4430.36,96,1
17723,7,3378.4000000000005,127,1
17724,3,1033.0,71,0
17725,11,3439.08,16,0
17726,7,1092.06,395,1
17727,1,1060.25,15,0
17728,5,4238.76,4,0
17729,1,438.65000000000003,596,1
17730,20,7773.8,3,0
17731,6,1708.99,79,0
17732,8,2470.39,373,1
17733,2,692.19,39,0
17734,6,1442.32,54,0
17735,26,17244.93,2,0
17736,3,377.44,9,0
17737,2,168.24,9,0
17738,13,4183.56,19,0
17739,18,7730.59,12,0
17740,6,426.9,389,1
17741,2,101.1,407,1
17742,11,2098.48,113,1
17743,1,229.2,448,1
17744,7,2649.14,4,0
17745,2,600.34,478,1
17746,4,904.1800000000001,240,1
17747,1,71.4,113,1
17748,1,358.15,527,1
17749,3,1026.18,178,1
17750,9,1797.57,5,0
17751,1,157.85999999999999,421,1
17752,1,80.64,359,1
17753,4,390.56,464,1
17754,13,4577.53,1,0
17756,3,733.7,376,1
17757,56,9422.45,1,0
17758,12,5012.53,19,0
17759,5,1276.91,17,0
17760,6,918.93,22,0
17761,1,712.78,33,0
17762,1,129.75,456,1
17763,4,86.15,263,1
17764,5,1623.64,51,0
17765,4,530.8,159,1
17766,2,299.61,381,1
17767,2,413.05,15,0
17768,7,3509.51,8,0
17769,17,7103.08,13,0
17770,5,1143.27,199,1
17771,4,387.41,57,0
17772,3,384.77,11,0
17773,2,585.27,514,1
17774,9,3328.05,97,1
17775,1,56.4,255,1
17776,2,338.56,387,1
17777,3,665.86,25,0
17778,1,197.70000000000002,662,1
17779,3,658.57,21,0
17780,3,352.91,667,1
17781,2,188.02,159,1
17782,2,679.02,383,1
17783,3,379.91,72,0
17784,1,112.86,550,1
17785,3,403.38,53,0
17786,2,278.74,85,0
17787,4,2601.4700000000003,153,1
17788,2,1117.9,74,0
17789,2,397.15,281,1
17790,20,2783.61,27,0
17791,1,106.1,30,0
17792,2,370.05,467,1
17793,1,323.04,25,0
17794,2,147.3,687,1
17795,2,350.39,180,1
17796,7,1361.99,40,0
17797,8,1985.87,22,0
17798,1,183.09,582,1
17799,20,6341.89,22,0
17800,9,1199.01,37,0
17801,3,798.3299999999999,451,1
17802,10,5053.12,82,0
17803,1,184.66,392,1
17804,3,385.23,376,1
17805,2,927.03,74,0
17806,1,546.04,11,0
17807,3,437.87,395,1
17808,4,262.64,549,1
17809,20,11337.39,16,0
17810,2,374.81,669,1
17811,47,9609.8,4,0
17812,7,1165.8899999999999,13,0
17813,5,1770.8799999999999,14,0
17814,2,1617.32,375,1
17815,1,591.96,393,1
17816,6,112.32,37,0
17817,6,807.85,4,0
17818,1,130.18,738,1
17819,12,6612.5199999999995,72,0
17820,1,183.56,374,1
17821,1,334.62,406,1
17822,5,2188.5,420,1
17823,2,494.25,421,1
17824,1,298.4,51,0
17825,4,731.96,599,1
17826,1,134.59,374,1
17827,6,2388.05,5,0
17828,4,1820.09,23,0
17829,5,4756.74,299,1
17830,3,398.7,2,0
17831,1,35.400000000000006,33,0
17832,1,155.37,50,0
17833,1,342.36,723,1
17834,2,730.47,415,1
17835,3,350.64,3,0
17836,1,110.21000000000001,47,0
17837,8,1593.38,42,0
17838,13,6722.900000000001,27,0
17839,1,338.8,42,0
17840,1,185.72,444,1
17841,211,70884.07,2,0
17842,1,430.69,602,1
17843,2,326.23,303,1
17844,1,51.559999999999995,107,1
17845,4,598.19,555,1
17846,1,2033.1,85,0
17847,2,129.69,516,1
17848,30,3650.9,81,0
17849,8,1063.76,218,1
17850,155,56600.08,372,1
17851,6,1563.34,422,1
17852,5,663.21,12,0
17853,3,1608.19,407,1
17854,6,1071.45,185,1
17855,1,417.94,373,1
17856,4,1418.03,2,0
17857,24,28682.24,4,0
17858,30,12797.65,6,0
17859,1,148.21,305,1
17860,4,1015.54,369,1
17861,18,5127.69,3,0
17862,4,1279.09,324,1
17863,12,5745.2,59,0
17864,5,924.32,13,0
17865,46,26374.39,31,0
17866,3,1134.95,143,1
17867,15,1621.2800000000002,30,0
17868,1,234.65,386,1
17869,7,1036.16,107,1
17870,13,3108.15,2,0
17871,5,1118.99,205,1
17872,1,235.87,382,1
17873,18,6515.88,80,0
17874,6,683.46,185,1
17875,1,167.1,688,1
17876,3,3424.02,400,1
17877,1,237.61,170,1
17878,3,1412.33,44,0
17879,1,178.51999999999998,174,1
17880,3,824.9200000000001,365,1
17881,1,133.35000000000002,304,1
17882,2,313.46,379,1
17883,7,995.85,3,0
17884,20,3072.89,4,0
17885,1,190.19,12,0
17886,6,1608.38,32,0
17887,1,111.35,129,1
17888,25,1820.44,21,0
17889,7,774.87,212,1
17890,2,602.09,323,1
17891,1,203.85999999999999,162,1
17892,3,244.1,56,0
17893,1,112.25,225,1
17894,18,2453.38,72,0
17895,1,98.0,44,0
17896,1,256.32,23,0
17897,9,2585.0,173,1
17898,4,299.18,85,0
17899,1,155.8,159,1
17900,2,112.19999999999999,190,1
17901,3,260.08,29,0
17902,1,216.39999999999998,547,1
17903,1,381.09000000000003,394,1
17904,1,191.67,21,0
17905,13,2383.52,71,0
17906,1,72.9,247,1
17907,1,291.76,641,1
17908,5,1411.54,374,1
17909,1,132.55,737,1
17910,1,261.7,726,1
17911,1,366.23,9,0
17912,6,375.5,310,1
17913,14,3479.64,59,0
17914,1,336.43,4,0
17915,1,242.13,551,1
17916,2,43.87,629,1
17917,3,341.28,45,0
17918,3,396.39,501,1
17919,2,1840.32,88,0
17920,54,24516.46,4,0
17921,10,2423.5,64,0
17922,1,170.4,543,1
17923,3,497.0,282,1
17924,8,3536.7000000000003,12,0
17925,1,488.16,373,1
17926,5,1035.49,133,1
17927,1,294.0,722,1
17928,3,341.24,45,0
17929,12,3082.1,11,0
17930,13,4275.22,36,0
17931,14,3437.29,134,1
17932,3,1331.57,29,0
17933,1,114.69,632,1
17934,3,1049.15,52,0
17935,7,686.14,138,1
17936,1,389.84,5,0
17937,7,4301.22,9,0
17938,1,144.29,420,1
17939,1,99.14,160,1
17940,16,30393.19,49,0
17941,4,1433.28,131,1
17942,1,77.50000000000001,8,0
17944,1,75.41,423,1
17945,3,360.35,697,1
17946,2,149.57999999999998,233,1
17947,1,176.68,37,0
17948,1,358.56000000000006,147,1
17949,118,118628.08,1,0
17950,7,1432.81,72,0
17951,4,1636.0800000000002,40,0
17952,4,819.61,378,1
17953,1,160.82,540,1
17954,19,3966.05,5,0
17955,6,949.9,199,1
17956,1,12.75,249,1
17957,1,111.68,66,0
17958,2,973.88,117,1
17959,1,140.75,592,1
17960,3,135.08,171,1
17961,100,2995.54,21,0
17962,4,687.42,142,1
17963,4,651.51,471,1
17964,2,733.46,32,0
17965,29,7240.9800000000005,38,0
17966,10,1974.42,38,0
17967,2,357.28999999999996,372,1
17968,4,888.04,374,1
17969,20,2369.94,166,1
17970,1,582.59,211,1
17971,1,161.94,548,1
17972,1,136.04,242,1
17973,1,337.04,52,0
17974,6,1858.06,25,0
17975,24,7028.83,15,0
17976,1,706.38,372,1
17977,2,1565.6299999999999,29,0
17978,4,1461.76,365,1
17979,4,757.71,36,0
17980,4,1033.42,166,1
17981,1,239.12,411,1
17982,1,138.18,681,1
17983,1,171.71,395,1
17984,5,1191.27,145,1
17985,1,634.95,22,0
17986,1,20.8,56,0
17987,5,1003.64,185,1
17988,14,489.54,12,0
17989,1,228.82999999999998,379,1
17990,6,1527.6100000000001,237,1
17991,3,320.55,225,1
17992,1,254.13,389,1
17993,1,235.19,617,1
17994,11,2313.32,122,1
17995,3,495.48,282,1
17996,3,482.33,380,1
17997,8,1970.6699999999998,74,0
17998,3,639.24,380,1
17999,3,730.9,37,0
18000,1,124.25,564,1
18001,6,953.84,12,0
18002,4,249.92,376,1
18003,1,358.61,376,1
18004,1,169.47,362,1
18005,2,249.72,4,0
18006,4,997.86,23,0
18007,1,220.32,393,1
18008,23,19787.13,70,0
18009,8,2155.83,235,1
18010,1,174.8,257,1
18011,2,527.03,373,1
18012,1,115.3,723,1
18013,2,187.29,155,1
18014,1,166.42,28,0
18015,1,120.03,4,0
18016,7,1960.46,32,0
18017,4,688.0,81,0
18018,4,297.99,108,1
18019,1,38.45,52,0
18020,1,190.48000000000002,544,1
18021,2,227.06,510,1
18022,5,1651.79,36,0
18024,2,389.78,153,1
18025,6,1177.72,380,1
18026,2,2074.07,501,1
18027,1,115.31,99,1
18028,1,192.05,583,1
18029,1,433.77,642,1
18030,2,230.64999999999998,4,0
18031,1,462.09999999999997,379,1
18032,1,73.5,334,1
18033,1,97.97,65,0
18034,3,793.7,22,0
18035,5,1276.74,36,0
18036,11,1563.6399999999999,32,0
18037,15,167.42,154,1
18038,1,149.41,556,1
18039,4,579.17,374,1
18040,2,357.20000000000005,19,0
18041,38,8752.38,12,0
18042,2,281.15,54,0
18043,3,875.97,25,0
18044,18,3505.61,4,0
18045,1,189.4,45,0
18046,1,189.63,650,1
18047,2,342.69,381,1
18048,3,401.73,203,1
18049,2,556.52,437,1
18050,2,412.06,359,1
18051,7,2282.28,634,1
18052,1,10877.18,565,1
18053,3,571.07,71,0
18054,1,176.5,393,1
18055,14,11195.57,7,0
18056,2,554.6,288,1
18057,3,1203.56,393,1
18058,3,774.06,10,0
18059,3,306.46,23,0
18060,2,1185.46,408,1
18061,28,6488.97,22,0
18062,6,1632.67,173,1
18063,2,186.60000000000002,391,1
18064,11,4495.03,133,1
18065,29,5866.63,6,0
18066,3,1440.4,75,0
18067,1,396.33,40,0
18068,1,101.69999999999999,289,1
18069,11,4540.56,26,0
18070,1,314.1,669,1
18071,6,1428.63,258,1
18072,1,247.44,186,1
18073,12,3877.5200000000004,114,1
18074,2,1509.04,374,1
18075,20,5783.29,23,0
18076,1,151.49,380,1
18077,18,4338.56,8,0
18078,4,844.6,217,1
18079,5,4242.75,45,0
18080,2,1231.5,19,0
18081,3,343.45,36,0
18082,1,703.37,26,0
18083,1,470.72999999999996,398,1
18084,3,812.93,16,0
18085,4,1645.75,330,1
18086,1,101.34,274,1
18087,17,14761.519999999999,98,1
18088,1,167.67000000000002,61,0
18089,1,428.45,447,1
18090,1,349.4,422,1
18091,1,360.85,593,1
18092,18,16179.44,2,0
18093,8,4452.71,93,1
18094,13,6391.52,82,0
18095,5,2303.09,313,1
18096,6,1805.28,12,0
18097,11,4663.32,8,0
18098,1,550.84,396,1
18099,1,168.31,127,1
18100,1,451.56,550,1
18101,5,629.16,11,0
18102,145,608821.65,1,0
18103,1,105.8,549,1
18104,1,754.64,37,0
18105,1,113.48000000000002,38,0
18106,6,1461.46,330,1
18107,1,167.13,442,1
18108,3,848.8100000000001,254,1
18109,38,9893.96,2,0
18110,2,435.43,20,0
18111,1,405.85,589,1
18112,4,775.96,12,0
18113,1,152.64000000000001,369,1
18114,1,220.1,290,1
18115,1,9.700000000000001,698,1
18116,13,2154.3,68,0
18117,1,320.72,26,0
18118,29,6733.22,11,0
18119,1,362.24,368,1
18120,1,111.15,214,1
18121,2,673.1,149,1
18122,6,1826.21,8,0
18123,3,684.59,24,0
18124,1,111.53,472,1
18125,4,1142.99,30,0
18126,1,206.82999999999998,61,0
18127,4,561.53,19,0
18128,1,420.04,537,1
18129,1,112.55000000000001,243,1
18130,3,1059.39,15,0
18131,1,222.95999999999998,632,1
18132,1,226.9,504,1
18133,1,931.4999999999999,212,1
18134,2,445.0,598,1
18135,10,1249.6200000000001,29,0
18136,5,1631.3600000000001,63,0
18137,2,145.99,551,1
18138,1,152.65,295,1
18139,6,8438.34,18,0
18140,1,536.41,474,1
18141,2,882.47,402,1
18142,2,1019.52,157,1
18143,2,1000.16,117,1
18144,19,5058.0,8,0
18145,11,5617.79,13,0
18146,2,160.35000000000002,141,1
18147,2,179.33999999999997,46,0
18148,1,114.10000000000001,647,1
18149,7,1624.71,51,0
18150,3,566.58,32,0
18151,6,1879.44,135,1
18152,1,426.69,646,1
18153,1,246.22,659,1
18154,5,932.6,3,0
18155,3,371.62,75,0
18156,2,941.1700000000001,13,0
18157,1,215.35,571,1
18158,2,453.4,9,0
18159,1,530.15,301,1
18160,3,1003.88,57,0
18161,6,1803.1000000000001,15,0
18162,1,379.16,732,1
18163,1,728.84,584,1
18164,1,399.65000000000003,37,0
18165,1,302.46000000000004,177,1
18166,1,175.5,624,1
18167,3,1384.8600000000001,23,0
18168,16,3770.27,176,1
18169,1,202.65,61,0
18170,9,2878.0,33,0
18171,9,2437.31,59,0
18172,52,17479.84,15,0
18173,5,2696.36,87,0
18174,2,162.5,7,0
18175,1,176.1,676,1
18176,1,476.35,358,1
18177,9,2216.87,31,0
18178,11,6103.74,129,1
18179,8,2547.55,9,0
18180,6,1843.75,5,0
18181,5,1205.94,24,0
18182,1,291.13,463,1
18183,2,632.07,227,1
18184,1,49.8,15,0
18185,1,304.25,249,1
18186,1,329.58,723,1
18187,1,724.89,632,1
18188,6,3280.59,15,0
18189,3,1403.73,78,0
18190,5,745.62,192,1
18191,2,529.4,262,1
18192,1,957.97,72,0
18193,3,1207.35,165,1
18194,6,4162.04,82,0
18195,1,101.16,387,1
18196,4,1464.31,95,1
18197,1,230.1,576,1
18198,17,5425.56,4,0
18199,1,344.75,684,1
18200,1,163.8,106,1
18201,1,447.53000000000003,723,1
18202,3,1396.99,200,1
18203,4,504.42,157,1
18204,3,1993.7,71,0
18205,2,517.36,36,0
18206,1,314.65999999999997,553,1
18207,1,544.47,499,1
18208,1,360.08,566,1
18209,1,139.10000000000002,29,0
18210,7,2768.83,2,0
18211,5,600.07,26,0
18212,2,546.72,326,1
18213,1,232.48000000000002,237,1
18214,4,1780.34,531,1
18215,5,2247.4900000000002,89,0
18216,1,481.75,31,0
18217,4,945.04,29,0
18218,4,1142.0,211,1
18219,17,3562.89,3,0
18220,6,1921.76,227,1
18221,6,1424.94,22,0
18222,1,443.0,93,1
18223,26,14000.85,5,0
18224,1,158.95000000000002,264,1
18225,26,13054.26,3,0
18226,26,11878.88,44,0
18227,2,388.75,218,1
18228,2,779.9,57,0
18229,28,10803.710000000001,12,0
18230,9,4291.06,9,0
18231,28,6880.97,192,1
18232,4,592.97,82,0
18233,1,440.0,326,1
18234,1,179.6,552,1
18235,3,1796.48,72,0
18236,12,1795.3500000000001,30,0
18237,5,987.1,3,0
18238,1,270.92,515,1
18239,6,2150.36,219,1
18240,1,422.58,46,0
18241,21,2986.9900000000002,10,0
18242,8,3605.21,72,0
18243,1,515.78,414,1
18244,2,568.64,431,1
18245,20,6324.9800000000005,7,0
18246,3,758.8199999999999,24,0
18247,3,839.73,415,1
18248,2,804.02,123,1
18249,1,95.34,17,0
18250,1,349.27,310,1
18251,9,26278.86,87,0
18252,7,1542.09,51,0
18253,1,317.88,643,1
18254,1,267.9,581,1
18255,2,303.15,89,0
18256,1,110.7,388,1
18257,12,4600.15,39,0
18258,6,2059.67,464,1
18259,7,4318.200000000001,25,0
18260,23,9962.11,173,1
18261,2,324.24,43,0
18262,3,577.54,140,1
18263,3,1213.1599999999999,26,0
18264,1,603.25,499,1
18265,2,801.51,72,0
18266,1,251.1,434,1
18267,1,269.37,673,1
18268,6,1490.23,134,1
18269,1,337.2,366,1
18270,3,444.55,38,0
18271,2,680.85,610,1
18272,9,4385.9800000000005,3,0
18273,4,357.0,2,0
18274,1,175.92,30,0
18275,2,741.85,578,1
18276,6,1656.52,44,0
18277,5,1180.05,58,0
18278,2,414.20000000000005,74,0
18279,1,231.33999999999997,519,1
18280,2,488.15000000000003,278,1
18281,2,201.14,181,1
18282,2,178.05,8,0
18283,22,2736.65,4,0
18284,1,461.68,432,1
18285,1,427.0,661,1
18286,2,1296.43,477,1
18287,7,4182.99,43,0
